ID,endDate,startDate,didSess3,hourDiff21,hourDiffPrev,session,task,dev,trialNum,rt,response,subj_idx,timeCondition
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,10,1,0.892,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-6,2,1.032,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-10,3,1.859,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-4,4,1.758,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,10,5,0.952,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-10,6,0.665,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,0,7,1.978,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-4,8,2.21,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-2,9,2.635,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,2,10,1.104,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-4,11,1.414,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,6,12,0.57,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,0,13,0.685,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-2,14,0.688,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,10,15,0.531,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,0,16,2.666,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,2,17,0.605,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-10,18,0.837,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,4,19,0.682,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-8,20,0.642,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,4,21,0.529,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,6,22,0.547,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,10,23,1.087,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-2,24,1.3,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,0,25,1.699,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,4,26,1.063,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-4,27,0.59,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,0,28,2.806,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-2,29,0.699,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,4,30,0.543,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-8,31,2.357,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-8,32,6.162,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,6,33,1.261,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-10,34,0.866,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,2,35,0.898,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-2,36,1.675,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,0,37,1.06,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-4,38,0.919,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-6,39,3.178,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,0,40,1.454,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,10,41,0.774,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-4,42,0.93,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,4,43,0.551,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,6,44,0.544,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,10,45,1.401,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,0,46,1.25,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-8,47,0.764,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,8,48,0.561,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,0,49,0.564,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,2,50,4.388,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-2,51,1.063,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,4,52,1.669,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,-6,53,0.8,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Vertical,4,54,0.621,1,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-2,55,1.731,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,-8,56,0.623,0,0,months3
02d10aa2ee456550830fd62e02,8/21/2019 12:34,11/15/2019 12:38,0,2064.0667,2064.0667,1,Horizontal,2,57,0.608,1,0,months3
